Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
22,Yes,Travel_Rarely,1346,Research & Development,8,1,Medical,1,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3728,21065,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,3/5/2018 10:30
38,No,Travel_Rarely,1500,Research & Development,5,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3537,26343,7,Y,No,19,3,4,80,1,7,4,2,0,0,0,0,5/23/2017 10:30
52,No,Travel_Rarely,1385,Research & Development,24,4,Medical,1,1689,3,Male,48,4,3,Sales Executive,4,Married,7311,3036,3,Y,No,15,3,3,80,0,10,2,3,4,3,1,2,6/23/2017 10:30
48,Yes,Travel_Rarely,714,Sales,10,2,Medical,1,1691,4,Female,95,3,1,Sales Executive,3,Married,2224,12258,2,Y,Yes,11,3,3,80,2,19,4,3,9,7,7,7,10/4/2021 10:30
32,Yes,Travel_Rarely,1268,Research & Development,10,4,Life Sciences,1,1692,4,Male,93,3,1,Laboratory Technician,2,Single,1301,25856,1,Y,No,12,3,1,80,0,12,3,3,1,0,0,0,2/27/2018 10:30
27,No,Non-Travel,779,Research & Development,7,3,Medical,1,1693,4,Male,77,3,1,Sales Executive,4,Single,2610,12328,1,Y,No,20,3,3,80,1,7,4,3,7,7,5,7,11/1/2018 10:30
55,No,Travel_Rarely,1436,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,3,Divorced,3366,23419,5,Y,No,12,3,4,80,1,8,3,3,4,2,1,2,2/25/2020 10:30
34,No,Travel_Rarely,1155,Research & Development,5,2,Medical,1,1696,2,Male,67,2,2,Sales Executive,4,Married,4229,12299,1,Y,No,14,3,3,80,1,15,3,4,7,10,4,13,8/6/2020 10:30
60,No,Travel_Rarely,339,Research & Development,2,4,Medical,1,1697,3,Male,94,1,3,Sales Executive,4,Divorced,10601,20832,3,Y,No,20,3,3,80,1,19,2,4,2,0,0,0,3/12/2021 10:30
33,No,Travel_Rarely,276,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2224,13752,1,Y,No,18,3,4,80,2,14,4,3,14,11,2,13,12/19/2017 10:30
37,No,Travel_Frequently,1306,Sales,1,4,Medical,1,1700,3,Male,30,1,2,Sales Executive,4,Divorced,9482,7558,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,6/16/2017 10:30
34,No,Travel_Rarely,691,Research & Development,19,3,Life Sciences,1,1701,2,Female,34,2,2,Research Scientist,4,Married,2859,20564,1,Y,No,12,3,2,80,0,9,3,3,11,9,8,7,9/13/2018 10:30
22,Yes,Travel_Rarely,443,Sales,7,3,Life Sciences,1,1702,3,Male,98,3,1,Sales Executive,4,Divorced,2433,25550,1,Y,Yes,21,3,2,80,1,3,2,3,3,2,0,2,4/17/2018 10:30
44,No,Travel_Rarely,911,Research & Development,2,3,Life Sciences,1,1703,3,Female,67,4,3,Sales Executive,4,Married,8002,15416,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,8/9/2018 10:30
35,No,Travel_Frequently,149,Research & Development,10,4,Medical,1,1704,1,Male,81,2,1,Research Scientist,4,Single,5112,13545,0,Y,No,14,3,3,80,0,6,3,4,5,4,1,4,6/13/2021 10:30
43,No,Travel_Rarely,1170,Sales,10,3,Medical,1,1706,4,Male,72,3,2,Sales Executive,4,Married,8059,6524,1,Y,Yes,15,3,1,80,1,12,3,3,10,9,8,8,12/8/2019 10:30
24,No,Travel_Rarely,621,Research & Development,10,3,Medical,1,1707,3,Male,67,4,1,Research Scientist,3,Married,4901,17563,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,5/13/2017 10:30
41,No,Travel_Rarely,894,Research & Development,6,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,9168,15596,1,Y,No,12,3,2,80,0,9,3,3,10,8,8,7,9/6/2018 10:30
30,No,Travel_Rarely,1084,Research & Development,9,4,Medical,1,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2978,25374,8,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,11/17/2018 10:30
62,No,Travel_Rarely,527,Sales,2,4,Life Sciences,1,1710,3,Female,49,3,2,Sales Executive,4,Single,4520,7427,3,Y,No,15,3,3,80,0,18,2,2,13,7,6,7,7/24/2021 10:30
45,No,Non-Travel,1259,Research & Development,1,3,Life Sciences,1,1712,3,Male,73,2,3,Sales Executive,3,Married,6707,3498,3,Y,No,15,3,4,80,1,26,3,2,18,14,8,4,5/24/2020 10:30
25,Yes,Travel_Rarely,204,Human Resources,23,1,Human Resources,1,1714,4,Male,59,1,1,Sales Executive,3,Married,1868,11341,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0,5/1/2019 10:30
47,No,Travel_Frequently,1130,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,2,Sales Executive,3,Married,12992,24679,7,Y,No,11,3,3,80,0,25,3,1,18,5,8,10,5/16/2021 10:30
26,No,Travel_Rarely,423,Research & Development,17,4,Medical,1,1718,4,Male,61,1,1,Laboratory Technician,3,Married,2548,5656,1,Y,No,15,3,3,80,2,2,3,4,3,4,0,2,5/6/2018 10:30
45,No,Travel_Rarely,990,Research & Development,28,2,Technical Degree,1,1719,4,Female,49,2,4,Sales Executive,2,Single,15927,17187,1,Y,No,11,3,3,80,0,21,2,3,18,6,8,6,2/24/2020 10:30
32,No,Travel_Frequently,565,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Sales Executive,3,Married,3779,17250,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,12/18/2017 10:30
31,No,Travel_Rarely,743,Research & Development,2,3,Life Sciences,1,1721,2,Male,68,3,1,Laboratory Technician,3,Married,3258,18295,1,Y,No,14,3,4,80,1,6,2,4,5,2,2,3,7/25/2019 10:30
42,No,Travel_Rarely,573,Human Resources,4,3,Human Resources,1,1722,3,Male,59,1,2,Sales Executive,2,Married,6392,20819,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,5/23/2017 10:30
39,No,Travel_Rarely,327,Research & Development,8,2,Life Sciences,1,1724,2,Female,93,3,2,Sales Executive,1,Married,6352,5197,2,Y,No,16,3,2,80,1,18,3,3,1,0,0,0,3/20/2021 10:30
24,No,Travel_Rarely,474,Research & Development,29,1,Medical,1,1725,2,Male,90,3,1,Laboratory Technician,1,Divorced,4250,3434,1,Y,No,13,3,2,80,2,6,2,4,6,2,1,2,4/4/2018 10:30
46,No,Travel_Rarely,749,Research & Development,13,4,Life Sciences,1,1727,3,Male,67,3,2,Sales Executive,2,Single,5418,10034,6,Y,No,14,3,4,80,0,19,3,3,18,7,0,9,1/7/2021 10:30
35,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1728,4,Male,48,3,2,Sales Executive,3,Married,7159,4936,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,4/14/2021 10:30
30,No,Travel_Rarely,763,Research & Development,16,1,Life Sciences,1,1729,2,Male,31,3,1,Research Scientist,4,Married,3241,3356,1,Y,No,12,3,2,80,1,12,3,2,11,0,2,8,2/2/2021 10:30
47,No,Non-Travel,520,Sales,2,4,Marketing,1,1731,3,Male,87,3,2,Sales Executive,2,Married,5036,14688,7,Y,No,11,3,4,80,1,4,3,1,1,4,0,0,11/7/2020 10:30
46,No,Travel_Rarely,1315,Sales,2,3,Life Sciences,1,1732,3,Male,71,3,3,Sales Executive,4,Married,10362,5743,4,Y,Yes,12,3,2,80,1,13,4,2,10,6,0,3,8/4/2017 10:30
37,Yes,Travel_Rarely,1422,Sales,13,5,Marketing,1,1733,3,Male,96,2,2,Sales Executive,1,Divorced,6182,8960,5,Y,Yes,13,3,3,80,2,16,3,3,2,2,2,2,8/27/2020 10:30
31,Yes,Travel_Rarely,970,Research & Development,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6405,11439,6,Y,No,15,3,2,80,0,10,2,3,7,0,0,0,10/29/2018 10:30
23,No,Travel_Rarely,168,Research & Development,4,1,Medical,1,1735,3,Female,52,3,1,Sales Executive,2,Single,3541,12991,1,Y,No,13,3,3,80,0,4,3,1,3,2,1,2,4/13/2021 10:30
31,No,Travel_Frequently,171,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2,Sales Executive,4,Single,4993,7328,2,Y,No,20,3,4,80,0,9,3,2,5,4,1,4,10/14/2020 10:30
39,No,Non-Travel,775,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6707,9269,1,Y,No,15,3,4,80,1,9,2,3,9,8,5,8,1/12/2018 10:30
32,No,Travel_Rarely,367,Research & Development,19,3,Life Sciences,1,1739,4,Male,79,1,3,Sales Executive,3,Married,9416,3923,3,Y,No,13,3,3,80,1,11,2,1,4,3,0,14,11/27/2019 10:30
40,No,Travel_Rarely,631,Sales,10,4,Medical,1,1740,2,Male,85,3,5,Sales Executive,2,Single,15927,4306,1,Y,No,15,3,2,80,0,21,3,2,18,8,8,14,4/13/2019 10:30
45,No,Travel_Rarely,182,Human Resources,4,3,Life Sciences,1,1744,3,Female,55,1,3,Sales Executive,3,Married,9433,6430,4,Y,No,21,3,3,80,2,10,2,4,4,0,0,3,11/27/2021 10:30
30,No,Travel_Frequently,1303,Research & Development,2,3,Technical Degree,1,1745,3,Female,79,2,1,Research Scientist,1,Single,4947,26524,0,Y,No,16,3,4,80,0,10,2,3,8,7,0,7,9/19/2017 10:30
24,No,Travel_Frequently,930,Human Resources,9,3,Medical,1,1746,3,Male,60,3,2,Sales Executive,4,Married,1986,1916,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,8/30/2017 10:30
37,Yes,Travel_Frequently,592,Human Resources,8,3,Human Resources,1,1747,3,Female,67,2,1,Sales Executive,4,Divorced,2076,10056,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,2/19/2021 10:30
31,No,Travel_Rarely,1004,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8172,21149,1,Y,No,19,3,3,80,1,7,3,3,5,2,0,2,2/28/2017 10:30
27,No,Travel_Rarely,1075,Research & Development,8,3,Medical,1,1751,3,Female,68,3,1,Research Scientist,4,Single,2999,5952,1,Y,No,11,3,3,80,0,6,4,2,6,2,1,4,11/25/2017 10:30
29,Yes,Travel_Rarely,405,Sales,9,3,Marketing,1,1752,2,Female,53,1,1,Sales Executive,2,Single,2852,14472,1,Y,No,13,3,3,80,0,1,3,3,2,2,2,2,6/6/2018 10:30
30,No,Travel_Frequently,450,Research & Development,1,3,Life Sciences,1,1753,4,Male,68,4,2,Sales Executive,3,Single,6243,22891,8,Y,Yes,12,3,4,80,0,10,4,4,4,1,0,2,5/23/2017 10:30
30,No,Travel_Rarely,975,Sales,15,2,Marketing,1,1754,3,Male,96,2,3,Sales Executive,1,Divorced,6761,2820,2,Y,No,11,3,1,80,1,12,2,3,7,4,2,7,7/22/2018 10:30
34,No,Travel_Rarely,199,Research & Development,2,4,Medical,1,1755,4,Male,98,4,1,Research Scientist,4,Married,6707,5921,0,Y,Yes,14,3,1,80,2,7,3,3,5,0,1,2,9/8/2017 10:30
33,No,Non-Travel,1308,Sales,2,3,Marketing,1,1756,4,Female,63,3,2,Sales Executive,2,Single,5398,10524,8,Y,No,15,3,4,80,0,13,2,2,11,7,8,7,6/25/2019 10:30
48,No,Travel_Rarely,1315,Research & Development,11,4,Marketing,1,1757,4,Female,79,3,2,Sales Executive,4,Single,4510,8208,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,2/26/2020 10:30
33,Yes,Travel_Rarely,215,Sales,16,3,Life Sciences,1,1758,1,Female,76,3,3,Sales Executive,1,Single,8526,10475,2,Y,Yes,20,3,3,80,0,11,2,2,0,0,0,4,5/3/2019 10:30
38,No,Travel_Frequently,608,Research & Development,3,2,Medical,1,1760,3,Female,76,2,1,Laboratory Technician,3,Married,2674,16009,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,11/19/2021 10:30
31,Yes,Travel_Rarely,1078,Sales,16,4,Marketing,1,1761,1,Male,67,3,3,Sales Executive,3,Married,8254,18954,2,Y,No,13,3,1,80,2,9,2,3,7,4,0,0,4/25/2019 10:30
29,No,Travel_Rarely,609,Research & Development,4,3,Technical Degree,1,1762,4,Female,92,2,1,Research Scientist,1,Divorced,2120,9844,1,Y,No,13,3,3,80,1,0,2,3,1,0,0,0,9/30/2021 10:30
31,No,Travel_Rarely,296,Research & Development,16,3,Life Sciences,1,1763,3,Male,59,4,2,Sales Executive,3,Married,5461,8861,3,Y,No,16,3,3,80,1,10,3,3,6,0,1,7,5/23/2017 10:30
32,No,Non-Travel,953,Research & Development,6,4,Technical Degree,1,1764,2,Male,66,3,1,Research Scientist,2,Single,3136,17942,2,Y,No,14,3,2,80,0,12,3,3,7,7,2,7,8/7/2020 10:30
38,No,Travel_Rarely,834,Research & Development,17,3,Medical,1,1766,2,Male,60,1,2,Sales Executive,4,Married,5985,24450,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,7/14/2019 10:30
43,Yes,Travel_Frequently,798,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,6707,14688,8,Y,Yes,16,3,4,80,1,6,4,3,18,0,0,0,8/13/2021 10:30
42,No,Travel_Rarely,863,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Sales Executive,2,Divorced,2727,8721,8,Y,No,22,3,2,80,2,7,4,2,5,3,0,4,1/7/2021 10:30
54,No,Travel_Rarely,465,Research & Development,2,3,Medical,1,1770,3,Male,61,2,5,Sales Executive,1,Married,15927,19833,8,Y,No,15,3,2,80,2,28,2,3,7,0,0,0,5/22/2019 10:30
33,No,Non-Travel,798,Research & Development,4,3,Technical Degree,1,1771,4,Male,92,3,2,Research Scientist,2,Divorced,2812,5813,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,3/19/2021 10:30
41,No,Travel_Rarely,616,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Sales Executive,1,Divorced,2405,20621,1,Y,No,20,3,2,80,2,12,2,3,5,3,0,4,2/21/2020 10:30
34,No,Non-Travel,1351,Sales,10,3,Life Sciences,1,1774,4,Male,89,3,2,Sales Executive,3,Divorced,4322,11950,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,8/22/2021 10:30
53,No,Non-Travel,656,Research & Development,2,4,Medical,1,1775,1,Female,59,2,4,Sales Executive,3,Married,12943,22568,4,Y,Yes,20,3,4,80,2,27,2,2,3,2,0,2,2/25/2018 10:30
43,No,Travel_Rarely,242,Human Resources,2,3,Life Sciences,1,1778,2,Male,98,3,1,Sales Executive,4,Single,3624,4872,0,Y,No,13,3,2,80,0,11,4,3,9,7,1,8,11/10/2017 10:30
34,No,Travel_Rarely,509,Sales,4,2,Life Sciences,1,1779,4,Female,33,1,2,Sales Executive,4,Single,5774,25296,5,Y,No,12,3,1,80,1,5,3,3,2,2,2,2,4/2/2021 10:30
37,Yes,Travel_Rarely,344,Sales,6,1,Marketing,1,1780,2,Male,31,3,1,Sales Executive,2,Single,2857,4370,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,8/31/2019 10:30
38,No,Travel_Rarely,1136,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3161,16830,1,Y,No,11,3,2,80,1,5,3,3,6,4,0,4,3/12/2021 10:30
23,Yes,Travel_Rarely,1305,Research & Development,8,1,Medical,1,1783,3,Female,80,3,1,Laboratory Technician,1,Married,2356,16415,1,Y,Yes,17,3,3,80,0,2,4,3,7,0,0,0,11/25/2017 10:30
31,No,Travel_Rarely,198,Sales,29,4,Marketing,1,1784,1,Female,90,2,2,Sales Executive,4,Married,5800,14688,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,9/24/2018 10:30
51,No,Travel_Rarely,962,Research & Development,10,3,Technical Degree,1,1786,1,Female,52,3,3,Sales Executive,3,Married,12985,23621,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,4,7/30/2021 10:30
37,No,Travel_Rarely,598,Sales,9,2,Marketing,1,1787,2,Male,67,2,2,Sales Executive,2,Married,4313,8976,1,Y,No,15,3,3,80,2,5,2,3,5,2,0,3,6/18/2018 10:30
46,No,Travel_Rarely,773,Research & Development,2,4,Medical,1,1789,3,Male,45,3,5,Sales Executive,4,Divorced,15927,14636,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,5/24/2018 10:30
36,No,Travel_Rarely,1409,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Sales Executive,1,Married,8288,25950,3,Y,Yes,13,3,4,80,1,16,1,3,12,8,2,7,11/17/2021 10:30
44,Yes,Travel_Frequently,400,Research & Development,1,2,Medical,1,1792,3,Male,100,3,1,Research Scientist,2,Divorced,2223,10936,1,Y,Yes,12,3,3,80,2,7,2,2,5,3,2,4,4/6/2019 10:30
37,No,Travel_Rarely,1229,Human Resources,8,2,Other,1,1794,3,Male,88,3,2,Sales Executive,2,Divorced,4338,12850,2,Y,No,13,3,3,80,0,19,4,3,10,0,4,4,11/29/2021 10:30
37,Yes,Travel_Rarely,331,Sales,27,3,Life Sciences,1,1797,3,Male,83,3,2,Sales Executive,4,Single,6160,13503,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,3/19/2019 10:30
32,No,Travel_Rarely,859,Research & Development,8,4,Life Sciences,1,1798,4,Male,89,4,1,Research Scientist,1,Married,3083,5705,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,11/14/2018 10:30
28,No,Travel_Rarely,1156,Research & Development,2,3,Life Sciences,1,1799,3,Male,81,3,1,Research Scientist,4,Married,2269,5500,1,Y,No,11,3,3,80,1,5,4,4,5,4,0,3,5/14/2018 10:30
40,No,Travel_Rarely,1255,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Sales Executive,3,Single,13403,7818,7,Y,No,21,3,3,80,0,9,3,3,4,3,2,2,9/11/2018 10:30
46,No,Non-Travel,843,Sales,27,2,Life Sciences,1,1801,2,Male,99,2,2,Sales Executive,2,Single,8306,25442,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,4,6/12/2017 10:30
39,No,Travel_Rarely,583,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3297,25554,4,Y,No,17,3,4,80,1,7,4,2,4,3,0,2,6/20/2019 10:30
42,No,Travel_Rarely,1104,Research & Development,14,7,Medical,1,1803,2,Male,95,4,2,Sales Executive,1,Married,5589,5441,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,7/8/2020 10:30
35,No,Non-Travel,2160,Research & Development,10,2,Medical,1,1804,2,Male,89,3,2,Sales Executive,4,Divorced,5984,24234,2,Y,No,14,3,3,80,1,16,4,3,8,4,1,7,2/27/2019 10:30
38,No,Non-Travel,1335,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Sales Executive,2,Divorced,2550,6927,5,Y,No,13,3,4,80,2,13,3,3,11,10,2,8,3/16/2021 10:30
34,Yes,Travel_Rarely,237,Research & Development,9,4,Life Sciences,1,1807,4,Male,92,3,2,Laboratory Technician,1,Married,5586,6481,4,Y,No,17,3,3,80,1,10,3,2,7,4,0,7,5/23/2017 10:30
37,Yes,Travel_Rarely,382,Research & Development,9,4,Medical,1,1809,4,Male,57,3,2,Sales Executive,1,Single,6707,4971,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,10/12/2020 10:30
38,No,Travel_Frequently,807,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4099,19286,2,Y,No,18,3,4,80,1,7,4,3,2,1,2,2,1/15/2019 10:30
43,No,Non-Travel,342,Research & Development,10,3,Life Sciences,1,1813,1,Male,54,3,1,Research Scientist,3,Single,2603,24975,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,6/19/2020 10:30
42,No,Travel_Rarely,465,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Sales Executive,2,Single,7102,15684,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,12/28/2020 10:30
41,No,Travel_Rarely,833,Sales,5,1,Marketing,1,1815,3,Female,82,3,3,Sales Executive,3,Divorced,10446,26308,0,Y,Yes,13,3,4,80,1,22,3,4,18,14,8,5,7/13/2019 10:30
30,No,Travel_Rarely,1079,Research & Development,10,3,Medical,1,1816,1,Female,65,3,3,Sales Executive,3,Single,9777,3074,8,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,11/2/2021 10:30
27,Yes,Travel_Rarely,907,Human Resources,10,2,Medical,1,1818,4,Female,68,3,1,Sales Executive,2,Married,2206,14688,0,Y,Yes,11,3,3,80,0,7,3,3,4,1,1,4,7/26/2018 10:30
45,Yes,Travel_Rarely,262,Research & Development,21,2,Medical,1,1821,4,Female,67,3,2,Sales Executive,2,Married,8832,10825,4,Y,No,22,3,4,80,1,13,2,4,9,7,3,7,11/26/2018 10:30
40,No,Travel_Rarely,1170,Research & Development,1,3,Life Sciences,1,1822,3,Female,53,3,6,Sales Executive,4,Divorced,6406,8947,4,Y,No,17,3,4,80,1,12,3,3,6,3,0,3,9/22/2019 10:30
34,No,Travel_Rarely,826,Sales,7,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6802,22289,1,Y,No,21,3,3,80,2,10,4,3,10,8,4,8,5/23/2017 10:30
58,No,Travel_Rarely,369,Sales,2,3,Medical,1,1824,2,Male,50,3,4,Sales Executive,2,Divorced,15927,22828,4,Y,No,22,3,4,80,1,28,0,2,16,9,8,14,1/27/2017 10:30
34,No,Travel_Rarely,170,Research & Development,23,4,Medical,1,1826,3,Male,90,1,1,Sales Executive,3,Married,2266,9446,0,Y,No,16,3,2,80,1,6,2,4,7,4,0,4,7/4/2019 10:30
47,No,Travel_Rarely,955,Research & Development,4,3,Life Sciences,1,1827,3,Female,91,2,3,Sales Executive,2,Married,10361,19368,8,Y,Yes,12,3,3,80,1,27,4,3,18,11,8,10,11/4/2018 10:30
39,No,Travel_Rarely,720,Research & Development,12,3,Life Sciences,1,1829,2,Female,45,3,2,Sales Executive,3,Divorced,4660,11122,2,Y,No,12,3,3,80,1,16,3,3,7,4,7,7,10/14/2018 10:30
54,No,Travel_Rarely,416,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6492,15326,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,10/11/2020 10:30
31,No,Travel_Frequently,1140,Sales,8,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9557,8567,2,Y,No,14,3,4,80,2,12,3,3,2,2,2,2,10/16/2020 10:30
28,No,Travel_Rarely,1227,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,3551,12702,1,Y,No,25,3,3,80,1,3,3,3,7,2,1,2,6/3/2020 10:30
37,No,Travel_Rarely,694,Sales,2,3,Marketing,1,1835,2,Male,75,1,2,Sales Executive,4,Married,5155,4102,2,Y,Yes,20,3,1,80,2,21,4,2,5,2,0,3,9/12/2020 10:30
27,No,Travel_Rarely,558,Sales,9,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4711,9369,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,7/26/2017 10:30
58,No,Travel_Frequently,1222,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,2,Sales Executive,3,Married,15718,21626,2,Y,Yes,14,3,2,80,0,22,3,3,2,2,2,2,7/21/2019 10:30
17,No,Travel_Rarely,1429,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,1262,8414,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,4,12/7/2019 10:30
31,Yes,Travel_Rarely,357,Human Resources,18,7,Human Resources,1,1842,4,Male,89,4,1,Sales Executive,1,Married,6707,14688,3,Y,No,15,3,3,80,0,2,4,3,1,0,0,0,7/16/2021 10:30
29,Yes,Travel_Rarely,360,Human Resources,13,3,Life Sciences,1,1844,1,Male,56,2,1,Sales Executive,1,Divorced,2296,2727,4,Y,Yes,15,3,4,80,2,3,3,3,2,2,2,0,12/4/2019 10:30
46,No,Non-Travel,564,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,5616,19796,4,Y,No,22,3,2,80,2,11,3,4,7,4,5,7,6/29/2019 10:30
36,No,Travel_Rarely,446,Research & Development,2,4,Other,1,1847,4,Male,72,3,2,Research Scientist,2,Married,7028,19469,4,Y,Yes,22,3,4,80,1,12,2,3,1,0,0,0,6/24/2019 10:30
43,No,Travel_Frequently,1415,Sales,2,4,Life Sciences,1,1849,1,Male,91,3,2,Sales Executive,4,Married,5385,18745,1,Y,No,20,3,3,80,1,8,4,3,7,7,7,7,4/13/2020 10:30
27,No,Travel_Frequently,1293,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2410,19414,0,Y,No,14,3,3,80,0,6,3,3,5,4,0,2,12/7/2019 10:30
29,No,Travel_Frequently,611,Research & Development,20,3,Medical,1,1852,4,Male,42,3,1,Laboratory Technician,4,Married,3863,6792,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,3/1/2018 10:30
32,No,Travel_Frequently,1325,Sales,11,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4898,26038,8,Y,No,13,3,3,80,0,5,2,4,0,0,0,0,7/14/2017 10:30
37,No,Non-Travel,345,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,2948,5527,3,Y,No,22,3,2,80,2,10,1,2,5,3,3,3,3/30/2019 10:30
46,No,Travel_Rarely,227,Research & Development,9,4,Life Sciences,1,1856,2,Female,63,3,1,Laboratory Technician,3,Single,1739,5558,4,Y,No,12,3,3,80,0,7,2,3,2,4,2,0,7/7/2019 10:30
46,No,Travel_Rarely,684,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Sales Executive,4,Divorced,8841,14688,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,9/10/2018 10:30
28,No,Non-Travel,296,Human Resources,0,2,Life Sciences,1,1858,3,Male,44,3,1,Sales Executive,4,Divorced,2724,10813,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,12/3/2018 10:30
29,No,Travel_Rarely,705,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Sales Executive,3,Married,6210,21701,8,Y,No,17,3,4,80,2,12,3,3,7,0,1,6,5/23/2017 10:30
43,No,Travel_Rarely,1144,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,4104,13620,4,Y,No,27,3,4,80,0,8,3,3,0,0,0,0,7/1/2021 10:30
32,Yes,Travel_Rarely,436,Sales,2,4,Marketing,1,1862,3,Male,83,2,2,Sales Executive,2,Single,9718,26463,7,Y,Yes,12,3,3,80,0,8,3,2,2,2,2,2,2/5/2020 10:30
46,No,Travel_Rarely,1348,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13518,7548,2,Y,No,12,3,4,80,1,25,3,3,18,14,2,8,10/9/2020 10:30
