Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DateOfResignation
41.0,,Non-Travel,558.0,Human Resources,4.0,3.0,Human Resources,1.0,1755.0,3.0,Male,59.0,1.0,2,Human Resources,2.0,Married,6548.0,20131.0,6.0,Y,No,19.0,3.0,2.0,80.0,1.0,10.0,4.0,3.0,2.0,2.0,1.0,2.0,12/21/2017 10:30
40.0,No,Travel_Rarely,366.0,Research & Development,8.0,2.0,Life Sciences,1.0,1783.0,2.0,Female,91.0,3.0,2,Manufacturing Director,1.0,Married,6510.0,5269.0,2.0,Y,Yes,16.0,3.0,2.0,80.0,,18.0,3.0,3.0,1.0,0.0,0.0,0.0,
,No,,489.0,Research & Development,29.0,1.0,Medical,1.0,1712.0,2.0,Male,92.0,3.0,1,,1.0,Divorced,4324.0,3995.0,1.0,Y,No,12.0,3.0,2.0,80.0,,6.0,2.0,4.0,,2.0,1.0,2.0,
46.0,No,Travel_Rarely,726.0,Research & Development,13.0,4.0,Life Sciences,1.0,1714.0,3.0,Male,,3.0,2,Halthcare Representative,2.0,Single,5722.0,,6.0,Y,No,14.0,3.0,4.0,80.0,0.0,20.0,3.0,3.0,10.0,7.0,0.0,9.0,
35.0,No,Travel_Rarely,1389.0,Research&Development,28.0,4.0,Life Sciences,1.0,1760.0,4.0,Male,51.0,3.0,2,Manufacturing Director,3.0,Married,7308.0,5668.0,2.0,Y,,16.0,3.0,2.0,80.0,1.0,17.0,3.0,3.0,7.0,7.0,0.0,,
30.0,No,Travel_Rarely,779.0,Research & Development,16.0,1.0,Life Sciences,1.0,1730.0,,Male,32.0,3.0,1,Research Scientist,4.0,Married,2681.0,3976.0,1.0,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,2.0,10.0,0.0,0.0,8.0,
84.0,No,Non-Travel,541.0,Sales,2.0,4.0,Marketing,,1690.0,3.0,Male,87.0,3.0,2,Sales Executive,2.0,Married,4960.0,4013.0,,,No,11.0,3.0,4.0,80.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,
46.0,No,Travel_Rarely,1256.0,sales,2.0,3.0,Life Sciences,1.0,1749.0,3.0,Male,73.0,3.0,3,Sales Executive,4.0,Divorced,10185.0,5483.0,4.0,Y,Yes,,3.0,2.0,80.0,1.0,45.0,5.0,2.0,10.0,6.0,0.0,3.0,
36.0,Yes,Travel_Rarely,1467.0,Sales,13.0,5.0,Marketing,1.0,1736.0,2.0,Male,98.0,2.0,2,Sales Executive,1.0,Divorced,6433.0,8288.0,5.0,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3.0,3.0,,2.0,2.0,2.0,8/27/2020 10:30
32.0,Yes,Travel_Rarely,976.0,Sales,0.0,2.0,Life Sciences,1.0,,1.0,Male,36.0,1.0,2,Sales Executive,2.0,Single,6308.0,,6.0,Y,No,,3.0,2.0,80.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,10/29/2018 10:30
23.0,No,Travel_Rarely,177.0,rResearch & Development,4.0,1.0,,1.0,1711.0,,Female,51.0,3.0,1,Laboratory Technician,2.0,Single,3511.0,,1.0,Y,No,13.0,3.0,3.0,,0.0,3.0,3.0,1.0,2.0,,1.0,2.0,
31.0,No,Travel_Frequently,180.0, Research & Development,24.0,1.0,Technical Degree,1.0,1697.0,4.0,Female,31.0,3.0,2,Manufacturing Director,4.0,Single,5409.0,6620.0,2.0,Y,No,20.0,4.0,4.0,80.0,0.0,9.0,3.0,2.0,5.0,4.0,1.0,4.0,
,No,,806.0,Research & Development,1.0,3.0,Life Sciences,1.0,1709.0,4.0,Male,77.0,3.0,2,Laboratory Technician,4.0,Married,6407.0,8949.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1.0,9.0,2.0,3.0,8.0,8.0,5.0,8.0,
33.0,No,Travel_Rarely,404.0,Sales,19.0,3.0,Life Sciences,1.0,1731.0,4.0,Male,81.0,1.0,3,Sales Executive,3.0,Married,9656.0,4036.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,10.0,2.0,1.0,4.0,3.0,,2.0,
40.0,No,Travel_Rarely,644.0,sales,6.0,8.0,Medical,,1730.0,2.0,Male,89.0,3.0,5,Manager,2.0,,19739.0,4929.0,,Y,No,14.0,3.0,2.0,80.0,0.0,21.0,3.0,2.0,,8.0,12.0,8.0,
45.0,No,Travel_Rarely,187.0,Human Resources,4.0,3.0,Life Sciences,1.0,1688.0,3.0,Female,56.0,1.0,3,Human Resources,3.0,Married,9538.0,6961.0,4.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,2.0,4.0,5.0,0.0,0.0,3.0,
31.0,No,Travel_Frequently ,1323.0,Research & Development,2.0,4.0,Technical Degree,1.0,1696.0,4.0,Female,77.0,2.0,1,Research Scientist,1.0,Single,5197.0,26901.0,0.0,Y,No,16.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,9.0,7.0,0.0,7.0,
25.0,No,Travel_Frequently,898.0,Human Resources,10.0,3.0,Medical,1.0,1803.0,1.0,Male,59.0,3.0,1,Human Resources,4.0,,1858.0,1606.0,0.0,Y,No,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,
29.0,Yes,Travel_Frequently,578.0,Human Resources,7.0,3.0,Human Resources,1.0,1730.0,3.0,Female,66.0,2.0,1,Human Resources,4.0,Divorced,2286.0,10474.0,6.0,Y,,11.0,3.0,3.0,80.0,1.0,6.0,,2.0,4.0,2.0,1.0,2.0,2/19/2021 10:30
30.0,No,Travel_Rarely,1029.0,Sales,5.0,3.0,Technical Degree,1.0,1778.0,1.0,Male,51.0,3.0,2,Sales Executive,3.0,Married,8134.0,20784.0,1.0,Y,No,19.0,,3.0,80.0,1.0,6.0,,,5.0,2.0,0.0,2.0,
27.0,No,Travel_Rarely,1043.0,Research&Development,7.0,3.0,Medical,1.0,1719.0,3.0,Female,68.0,3.0,1,Research Scientist,4.0,Single,3764.0,6371.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,5.0,2.0,,2.0,1.0,4.0,
30.0,Yes,Travel_Rarely,444.0,Sales,,,Marketing,1.0,1744.0,2.0,Female,52.0,1.0,1,Sales Representative,2.0,Single,2725.0,14902.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,6/6/2018 10:30
29.0,No,Travel_Frequently,433.0,Research & Development,1.0,3.0,Life Sciences,1.0,1767.0,4.0,Male,70.0,4.0,2,Healthcare Representative,3.0,,6644.0,23049.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,10.0,5.0,4.0,4.0,2.0,0.0,2.0,
30.0,,Travel_Rarely,977.0,Sales,14.0,2.0,Marketing,1.0,1743.0,3.0,Male,95.0,2.0,3,SalesExecutive,1.0,Divorced,7118.0,2952.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,13.0,2.0,3.0,7.0,,1.0,7.0,7/22/2018 10:30
34.0,No,Travel_Rarely,218.0,Research & Development,2.0,4.0,Medical,1.0,1757.0,4.0,Male,97.0,,1, Research Scientist,4.0,Married,2990.0,5201.0,0.0,Y,Yes,14.0,3.0,1.0,80.0,3.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0,
33.0,No,Non-Travel,1278.0,Sales,2.0,3.0,Marketing,1.0,1720.0,4.0,Female,62.0,3.0,2,Sales Executive,2.0,Single,4906.0,10484.0,8.0,Y,,,3.0,4.0,80.0,,12.0,2.0,2.0,,22.0,1.0,7.0,
48.0,No,Travel_Rarely,,Sales,11.0,4.0,Marketing,1.0,1790.0,4.0,Female,82.0,3.0,2,Sales Executive,4.0,Single,4517.0,8554.0,3.0,Y,No,12.0,3.0,3.0,80.0,0.0,8.0,1.0,4.0,5.0,1.0,0.0,4.0,
33.0,Yes,Travel_Rarely,181.0,Sales,16.0,3.0,Life Sciences,1.0,1693.0,1.0,Female,74.0,3.0,3,SalesExecutive,1.0,Single,8552.0,9385.0,2.0,Y,Yes,20.0,4.0,3.0,80.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,5/3/2019 10:30
38.0,No,Travel_Frequently,574.0,Research & Development,2.0,2.0,Medical,1.0,1781.0,3.0,Female,152.0,2.0,1,Laboratory Technician,2.0,Married,2553.0,15124.0,4.0,Y,No,14.0,3.0,,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,5.0,
31.0,Yes,Travel_Rarely,1076.0,Sales,15.0,4.0,Marketing,1.0,1773.0,1.0,Male,70.0,3.0,3,Sales Exekcutive,3.0,Married,7887.0,18509.0,2.0,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,4/25/2019 10:30
28.0,No,Travel_Rarely,582.0,Research & Development,4.0,3.0,Technical Degree,1.0,1768.0,4.0,Female,92.0,2.0,1,Research Scientist,,Divorced,1866.0,9816.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,
30.0,No,Travel_Rarely,321.0,research & development,47.0,3.0,Life Sciences,1.0,1689.0,3.0,Male,58.0,4.0,2, Healthcare Representative,3.0,Married,5264.0,9184.0,3.0,Y,No,16.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,7.0,0.0,,7.0,
31.0,No,Non-Travel,954.0,Research & Development,5.0,4.0,Technical Degree,1.0,1779.0,2.0,Male,64.0,3.0,1,Research Scientist,2.0,Single,2844.0,17900.0,2.0,Y,No,14.0,3.0,2.0,80.0,0.0,12.0,3.0,3.0,7.0,7.0,,7.0,
37.0,No,Travel_Rarely,840.0,Research &Development,18.0,3.0,,1.0,1781.0,2.0,Male,60.0,1.0,2,Healthcare Representative,4.0,Married,6096.0,24433.0,3.0,Y,Yes,16.0,3.0,3.0,80.0,1.0,16.0,2.0,3.0,1.0,0.0,1.0,0.0,
43.0,Yes,Travel_Frequently,804.0,Research & Development,17.0,3.0,Technical Degree,,1736.0,3.0,Male,38.0,2.0,1,Research Scientist,3.0,Married,2508.0,15936.0,9.0,,Yes,16.0,,4.0,,1.0,6.0,4.0,3.0,1.0,,0.0,0.0,8/13/2021 10:30
42.0,No,,874.0,Research & Development,12.0,3.0,Medical,1.0,1776.0,2.0,Male,56.0,3.0,1,,2.0,Divorced,2183.0,8305.0,8.0,Y,No,22.0,4.0,2.0,80.0,3.0,7.0,6.0,2.0,5.0,,0.0,4.0,
55.0,No,Travel_Rarely,485.0,Research & Development,2.0,3.0,Medical,1.0,1770.0,3.0,Male,60.0,2.0,5,Research Director,1.0,Married,19060.0,19770.0,8.0,Y,No,12.0,3.0,,80.0,3.0,34.0,2.0,3.0,1.0,,0.0,0.0,
33.0,No,,,Research & Development,4.0,,Technical Degree,1.0,1741.0,,,90.0,3.0,2,Research Scientist,,Divorced,2926.0,6486.0,5.0,Y,No,15.0,3.0,4.0,80.0,2.0,11.0,2.0,2.0,9.0,8.0,1.0,20.0,
41.0,No,Travel_Rarely,550.0,Research & Development,9.0,4.0,Life Sciences,1.0,1786.0,3.0,Male,94.0,3.0,1,Laboratory Technician,,Divorced,2190.0,20286.0,1.0,Y,No,20.0,4.0,2.0,80.0,,5.0,2.0,3.0,5.0,3.0,0.0,4.0,
34.0,No,Non-Travel,1339.0,Sales,10.0,3.0,Life Sciences,1.0,3631.0,4.0,Male,86.0,3.0,2,Sales Executive,3.0,Divorced,4100.0,12659.0,14.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,15.0,3.0,3.0,15.0,14.0,,7.0,
53.0,No,NON-TRAVEL,626.0,Research & Development,1.0,4.0,Medical,1.0,1810.0,1.0,Female,60.0,2.0,4,Manufacturing Director,3.0,Married,12945.0,22558.0,4.0,,Yes,20.0,4.0,4.0,,3.0,27.0,2.0,2.0,3.0,2.0,,3.0,
43.0,No,Travel_Rarely,250.0,Human Resourcefs,2.0,3.0,Life Sciences,1.0,1765.0,2.0,Male,96.0,3.0,1,Human Resources,4.0,Single,3572.0,5072.0,0.0,Y,No,13.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,8.0,7.0,1.0,8.0,
33.0,No,Travel_Rarely,511.0,Sales,3.0,2.0,Life Sciences,1.0,1832.0,4.0,Female,32.0,1.0,2,Sales Executive,4.0,Single,5963.0,25268.0,5.0,Y,No,12.0,3.0,1.0,80.0,0.0,7.0,3.0,3.0,2.0,2.0,2.0,2.0,
21.0,Yes,Travel_Rarely ,322.0,Sales,6.0,1.0,Marketing,1.0,1809.0,2.0,Male,30.0,3.0,1,Sales Representative,2.0,,2529.0,4285.0,1.0,Y,No,13.0,3.0,2.0,80.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,8/31/2019 10:30
37.0,No,Travel_Rarely,1178.0,Research & Development,6.0,2.0,Other,1.0,,4.0,Female,40.0,2.0,1,LABORATORY TECHNICIAN,3.0,Married,3639.0,16088.0,1.0,Y,No,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,5.0,,0.0,4.0,
21.0,Yes,Travel_Rarely,1293.0,Research & Development,8.0,1.0,Medical,,,3.0,Female,79.0,3.0,1,Laboratory Technician,1.0,,2632.0,16281.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,11/25/2017 10:30
31.0,No,Travel_Rarely,190.0,Sales,29.0,4.0,Marketing,1.0,1771.0,1.0,Female,90.0,2.0,2,Sales Executive,4.0,Married,5590.0,13678.0,1.0,Y,No,,3.0,1.0,80.0,2.0,13.0,9.0,3.0,13.0,7.0,5.0,7.0,
52.0,No,Travel_Rarely,903.0,Research & Development,3.0,3.0,Technical Degree,1.0,1750.0,1.0,Female,54.0,3.0,3,Manager,3.0,Married,12727.0,22633.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,2.0,2.0,2.0,2.0,
37.0,No,Travel_Rarely,564.0,Sales,10.0,2.0,Marketing,1.0,1752.0,2.0,Male,46.0,2.0,2,Sales Executive,2.0,Married,4174.0,8328.0,1.0,Y,No,14.0,3.0,1.0,80.0,2.0,4.0,2.0,3.0,5.0,2.0,0.0,3.0,
45.0,No,Travel_Rarely,736.0,Research&Development,1.0,4.0,Medical,1.0,1796.0,3.0,Male,44.0,3.0,5,Research Director,4.0,Divorced,18865.0,14396.0,7.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,23.0,3.0,3.0,3.0,1.0,2.0,2.0,
36.0,No,Travel_Rarely,1371.0,Research & Development,10.0,3.0,Life Sciences,1.0,1814.0,4.0,Male,88.0,3.0,3,Healthcare RepresentatKve,1.0,Married,8178.0,25645.0,7.0,Y,Yes,13.0,,4.0,80.0,1.0,15.0,1.0,3.0,12.0,7.0,5.0,,
43.0,Yes,Travel_Frequently,396.0,Research & Development,1.0,2.0,Medical,1.0,1769.0,3.0,Male,100.0,3.0,1,Research Scientist,2.0,Divorced,2699.0,10824.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,5.0,,2.0,5.0,3.0,2.0,3.0,4/6/2019 10:30
36.0,No,Travel_Rarely,1237.0, Human Resources,8.0,2.0,Other,,1770.0,3.0,Male,88.0,3.0,2,Human Resources,2.0,Divorced,3939.0,13098.0,2.0,Y,No,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,
35.0,Yes,Travel_Rarely,291.0,Sales,28.0,3.0,Life Sciences,1.0,1842.0,3.0,Male,84.0,3.0,2,sales executive,4.0,,5794.0,13742.0,1.0,Y,Yes,18.0,,4.0,80.0,,10.0,2.0,3.0,10.0,7.0,7.0,7.0,3/19/2019 10:30
33.0,,Travel_Rarely,880.0,Research & Development,8.0,4.0,Life Sciences,1.0,1762.0,4.0,Male,91.0,4.0,1, Research Scientist,1.0,Married,3584.0,6082.0,6.0,Y,No,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,,6.0,11/14/2018 10:30
28.0,No, Travel_Rarely,1189.0,Research & Development,2.0,3.0,Life Sciences,1.0,1844.0,3.0,Male,83.0,3.0,1,Research Scientiust,4.0,Married,2319.0,6279.0,1.0,Y,,11.0,,3.0,80.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,3.0,
40.0,,Travel_Rarely,1269.0,research & development,10.0,,,1.0,1802.0,3.0,Male,67.0,3.0,3,Research Director,3.0,Single,13423.0,8233.0,7.0,Y,No,21.0,,3.0,80.0,0.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,9/11/2018 10:30
46.0,No,Non-Travel,834.0,Sales,26.0,2.0,Life Sciences,1.0,1798.0,2.0,Male,98.0,2.0,2,Sales Executive,2.0,Single,7814.0,24987.0,8.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,,2.0,2.0,2.0,
40.0,No,Traxvel_Rarely,645.0,Research & Development,1.0,2.0,,1.0,1832.0,3.0,Female,101.0,3.0,1,Laboratory Technician,1.0,Married,,25396.0,4.0,Y,No,17.0,3.0,,,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0,
43.0,No,Travel_Rarely,1133.0,RESEARCH & DEVELOPMENT,12.0,3.0,Medical,1.0,1761.0,2.0,Male,96.0,,2,Healthcare Representative,1.0,Married,5769.0,5221.0,5.0,Y,No,18.0,3.0,3.0,80.0,2.0,10.0,2.0,2.0,,0.0,0.0,0.0,
35.0,No,Non-Travel,1197.0,Research & Development,2.0,2.0,Medical,1.0,1813.0,,Male,89.0,3.0,2,Manufacturing Director,,Divorced,5339.0,25131.0,2.0,Y,No,14.0,3.0,3.0,80.0,1.0,15.0,6.0,3.0,7.0,7.0,1.0,7.0,
38.0,No,,1312.0,Human Resources,2.0,3.0,Human Resources,1.0,1851.0,1.0,Male,100.0,3.0,1,Human Resources,2.0,Divorced,2947.0,6440.0,,Y,No,13.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,11.0,10.0,3.0,8.0,
34.0,Yes,Travel_Frequently,201.0,Research&Development,9.0,4.0,Life Sciences,1.0,1778.0,4.0,Male,93.0,3.0,2,Laboratory Technician,1.0,Married,5155.0,6411.0,4.0,Y,No,17.0,3.0,3.0,80.0,1.0,11.0,3.0,2.0,8.0,1.0,0.0,7.0,4/4/2017 10:30
36.0,Yes,travel_rarely,336.0,Research & Development,10.0,4.0,,1.0,1804.0,4.0,Male,58.0,3.0,2,Manufacturing Director,1.0,Single,,5717.0,1.0,Y,No,15.0,3.0,2.0,80.0,0.0,9.0,4.0,1.0,10.0,3.0,0.0,8.0,10/12/2020 10:30
39.0,No,Travel_Frequently,775.0,Sales,20.0,3.0,Life Sciences,1.0,1868.0,3.0,Male,82.0,3.0,2,Sales Executive,4.0,Divorced,4487.0,19109.0,15.0,Y,No,18.0,3.0,4.0,80.0,1.0,8.0,6.0,3.0,,1.0,2.0,2.0,
43.0,No,Non-Travel,359.0,Research & Development,9.0,3.0,Life Sciences,1.0,1869.0,1.0,Male,53.0,3.0,1,Research Scintist,3.0,Single,2975.0,24925.0,4.0,Y,No,13.0,3.0,3.0,80.0,,7.0,2.0,2.0,3.0,2.0,1.0,2.0,
41.0,No,Travel_Rarely,464.0,Research & Development,5.0,3.0,Life Sciences,1.0,1821.0,2.0,Male,85.0,4.0,2,Healthcare Representative,2.0,Single,6405.0,15577.0,3.0,Y,No,12.0,3.0,1.0,80.0,0.0,10.0,3.0,1.0,4.0,2.0,1.0,2.0,
41.0,No,Travel_Rarely,787.0,Sales ,4.0,1.0,Marketing,1.0,1776.0,3.0,Female,81.0,3.0,3,Sales Executive,3.0,Divorced,10098.0,26804.0,0.0,Y,Yes,13.0,,4.0,80.0,,23.0,3.0,4.0,22.0,14.0,13.0,,
31.0,No,Travel_Rarely,1098.0,Research & Development,10.0,3.0,Medical,1.0,1768.0,1.0,Female,66.0,3.0,3,Manufacturing Director,3.0,Single,9427.0,2328.0,9.0,Y,No,15.0,3.0,2.0,80.0,0.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0,
27.0,Yes,Travel_Rarely,902.0,Human Resources,20.0,2.0,Medical,1.0,1768.0,4.0,Female,69.0,3.0,1, Human Resources,2.0,Married,1931.0,7060.0,0.0,Y,Yes,11.0,3.0,3.0,,,,3.0,3.0,4.0,1.0,1.0,4.0,7/26/2018 10:30
45.0,,Travel_Rarely,210.0,RESEARCH & DEVELOPMENT,21.0,2.0,Medical,1.0,1833.0,4.0,Female,67.0,3.0,2,Healthcare Representative,2.0,Married,8895.0,10080.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,13.0,2.0,4.0,9.0,7.0,3.0,7.0,11/26/2018 10:30
40.0,No,Travel_Rarely,1198.0,,1.0,3.0,Life Sciences,1.0,1863.0,3.0,Female,52.0,3.0,2,Healthcare Representative,4.0,Divorced,6252.0,9507.0,4.0,Y,No,17.0,3.0,4.0,80.0,1.0,13.0,3.0,3.0,5.0,3.0,0.0,3.0,
34.0,No,Travel_Rarely,793.0,Sales,8.0,2.0,Technical Degree,1.0,1859.0,2.0,Male,92.0,4.0,2,salei executive,3.0,Married,6647.0,21870.0,,Y,No,21.0,4.0,3.0,80.0,,10.0,5.0,3.0,10.0,8.0,19.0,8.0,
58.0,No,Non-Travel,353.0,sales,2.0,3.0,Medical,1.0,1823.0,2.0,Male,53.0,3.0,4,Manager,2.0,Divorced,16431.0,22778.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0,
,No,Travel_Rarely,173.0,Research & Development,23.0,4.0,Medical,1.0,1822.0,2.0,,90.0,1.0,1,Laboratory Technician,3.0,Married,2756.0,9769.0,0.0,Y,No,16.0,3.0,2.0,80.0,1.0,6.0,2.0,4.0,5.0,21.0,0.0,3.0,
46.0,,,988.0,Research & Development,3.0,3.0,Life Sciences,1.0,1762.0,3.0,Female,93.0,,3,Manufacturing Director,2.0,Divorced,10405.0,18925.0,8.0,Y,,12.0,3.0,3.0,80.0,1.0,,4.0,3.0,22.0,11.0,14.0,,11/4/2018 10:30
40.0,No,Travel_Rarely,760.0,Research & Development,12.0,3.0,Life Sciences,1.0,1829.0,2.0,Female,47.0,3.0,2,Healthcare Representative,,Divorced,4296.0,,2.0,Y,No,12.0,3.0,2.0,80.0,1.0,15.0,3.0,3.0,7.0,4.0,7.0,,
55.0,No,Travel_Rarely,414.0,Research & Development,7.0,4.0,Medical,1.0,1835.0,4.0,Female,67.0,,2,RESEARCH SCIENTIST,4.0,Married,7197.0,15833.0,4.0,Y,No,15.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,6.0,1.0,1.0,7.0,
32.0,No,Travel_Frequently,1128.0,Sales,7.0,4.0,Marketing,1.0,1798.0,1.0,Female,67.0,3.0,3,Sales Executive,,Married,9833.0,8086.0,2.0,,No,14.0,,4.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,
28.0,No,Tavel_Rarely,,Research & Development,1.0,3.0,,,1884.0,3.0,Female,66.0,,1,Research Scientist,1.0,Married,3735.0,12942.0,1.0,Y,No,25.0,4.0,3.0,,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,
39.0,No,Travel_Rarely,700.0,Sales,49.0,4.0,Marketing,1.0,1767.0,2.0,Female,77.0,1.0,2,nNan,4.0,Married,5226.0,4163.0,,Y,Yes,20.0,4.0,1.0,80.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0,
27.0,No,Travel_Rarely,571.0,Sales,10.0,3.0,Medical,1.0,1793.0,3.0,Male,47.0,3.0,2,Sales Executive,4.0,Single,4553.0,9824.0,1.0,Y,No,13.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,,3.0,1.0,2.0,
58.0,No,Travel_Frequently,,Research & Development,15.0,4.0,Life Sciences,1.0,1834.0,1.0,,87.0,3.0,4,Reseaych Director,3.0,Married,15700.0,21147.0,2.0,Y,,14.0,3.0,2.0,80.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,
19.0,No,Non-Travel,1448.0,Research & Development,14.0,3.0,Medical,1.0,1898.0,2.0,Female,33.0,3.0,1,Research Scientist,3.0,Single,1645.0,,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,
31.0,Yes,Travel_Rarely,341.0,Human Resources,18.0,5.0,Human Resources,1.0,1800.0,4.0,Male,88.0,4.0,1,Human Resources,1.0,Married,3274.0,,0.0,Y,No,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,7/16/2021 10:30
29.0,Yes,,353.0,Human Resources,13.0,3.0,,1.0,1793.0,1.0,Male,57.0,2.0,1,Human Resources,1.0,Divorced,2701.0,3868.0,4.0,Y,Yes,35.0,3.0,4.0,80.0,3.0,4.0,3.0,,2.0,2.0,2.0,0.0,12/4/2019 10:30
45.0,No,NON-TRAVEL,567.0,Sales,2.0,4.0,Life Sciences,1.0,1820.0,3.0,Female,67.0,3.0,2,Sales Executive,3.0,Married,4956.0,19591.0,4.0,Y,No,22.0,4.0,2.0,80.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0,
37.0,No,Travel_Rarely,471.0,Research & Development,1.0,,Other,1.0,1869.0,,Female,72.0,3.0,2,Research Scientist,2.0,Married,7351.0,19552.0,4.0,Y,Yes,22.0,4.0,4.0,,1.0,15.0,2.0,3.0,1.0,0.0,0.0,0.0,
,No,Tavel_Frequently,1411.0,Sales,2.0,4.0,Life Sciences,1.0,1865.0,1.0,Male,93.0,3.0,2,sales executive,4.0,Married,5617.0,18784.0,1.0,Y,No,20.0,4.0,3.0,,1.0,7.0,5.0,,7.0,7.0,7.0,7.0,
27.0,No, Travel_Frequently,1267.0,Research & Development,5.0,2.0,Life Sciences,1.0,1830.0,4.0,Female,53.0,3.0,1,Laboratory Technician,4.0,Single,2535.0,19476.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,7.0,3.0,2.0,5.0,4.0,0.0,2.0,
29.0,No,Travel_Frequently,558.0,Research & Development,19.0,1.0,Medical,1.0,,4.0,Male,41.0,3.0,1,Laboratory Technician,4.0,Married,3905.0,6802.0,,Y,No,13.0,3.0,2.0,80.0,0.0,11.0,3.0,4.0,11.0,8.0,3.0,10.0,
32.0,No,Travel_Frequently,1333.0,,9.0,4.0,Marketing,1.0,,4.0,Male,78.0,3.0,2,Sales Executive,4.0,Single,4460.0,25885.0,8.0,Y,No,13.0,3.0,3.0,80.0,0.0,,2.0,4.0,0.0,0.0,0.0,0.0,
42.0,No,NON-TRAVEL,361.0,Research & Development,10.0,4.0,Technical Degree,1.0,1856.0,3.0,Male,37.0,3.0,1,Research Scientist,3.0,Married,3084.0,,3.0,Y,No,22.0,4.0,2.0,80.0,2.0,10.0,1.0,2.0,6.0,4.0,3.0,3.0,
47.0,No,Travel_Rarely,193.0,Research & Development,9.0,4.0,Life Sciences,1.0,1933.0,2.0,Female,63.0,,1,Laboratory Technician,3.0,Single,2339.0,5591.0,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,
